scenario_id,context_key,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19
19,tit_for_tat,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes
20,cost_10,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Cannot
20,cost_10000,No,No,No,No,No,No,No,No,No,No,Cannot,No,No,No,No,No,No,No,No,No
20,deter_impossible,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Cannot
20,deter_others_impossible,Cannot,No,No,Cannot,No,No,No,No,Cannot,No,No,No,Yes,<,No,No,No,No,Yes,No
20,deter_others_possible,No,Cannot,No,Cannot,Yes,Yes,Cannot,No,Cannot,No,No,Yes,Cannot,Yes,Cannot,No,Yes,Yes,No,Yes
20,deter_possible,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Cannot,No,No
20,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
20,interaction_continuous,Yes,Yes,No,No,Cannot,No,Yes,Yes,No,Yes,Cannot,Yes,Yes,No,Cannot,Yes,Yes,Yes,Yes,Yes
20,interaction_not_continuous,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Cannot,No,No
20,legal_implications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20,legal_implications_none,Cannot,No,Cannot,Cannot,No,Cannot,Cannot,Cannot,No,<,Cannot,No,Cannot,Cannot,Cannot,Cannot,No,Cannot,Cannot,Cannot
20,no_context,No,Cannot,No,Yes,No,No,No,No,Cannot,No,Cannot,No,Cannot,Yes,No,No,No,Yes,No,No
20,offense_will_not_recur,No,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot
20,offense_will_recur,No,No,No,No,No,No,Cannot,No,No,No,No,No,No,No,No,No,No,No,No,No
20,offense_will_recur_despite_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Cannot,No,No,No
20,others_ambivalent,No,No,No,No,No,No,No,No,No,No,No,No,Cannot,No,No,No,No,Cannot,No,Yes
20,others_do_not_want_punishment,No,No,No,No,No,No,No,No,No,Cannot,No,Cannot,No,Yes,Cannot,No,Cannot,No,No,No
20,others_want_punishment,No,Cannot,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20,others_will_not_punish,No,Yes,Cannot,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No
20,others_will_punish,Cannot,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No
20,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20,reputation_improve,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
20,reputation_same,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20,retaliation_expected,No,No,No,Cannot,No,Cannot,No,No,No,Cannot,Cannot,Cannot,No,Cannot,No,No,Cannot,No,Cannot,Cannot
20,retaliation_not_expected,Cannot,Cannot,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Cannot,No
20,target_has_high_status,Yes,No,No,Cannot,No,No,Cannot,No,Cannot,No,No,No,No,No,No,Yes,Yes,No,Yes,No
20,target_has_low_status,No,No,Yes,Cannot,No,No,Yes,Cannot,No,No,Yes,No,No,Yes,No,No,No,Cannot,Yes,Yes
20,target_has_supporters,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20,target_no_supporters,No,No,No,Cannot,No,No,No,No,No,No,No,Cannot,Yes,No,No,Yes,No,No,No,Cannot
20,tit_for_tat,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Cannot,Yes,No,Yes,No,No,Cannot
21,cost_10,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
21,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21,deter_impossible,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21,deter_others_impossible,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21,deter_others_possible,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Cannot,No,No,Yes,<,Yes,No,Yes
21,deter_possible,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
21,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21,interaction_continuous,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Cannot,No,Yes
21,interaction_not_continuous,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Cannot,No,Yes,Yes,No,Yes
21,legal_implications,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
21,legal_implications_none,Yes,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Yes,Cannot,Yes
21,no_context,Cannot,Cannot,Cannot,Yes,Yes,Cannot,Yes,Cannot,Cannot,Cannot,Yes,Yes,<,Yes,Yes,Yes,Yes,Yes,Cannot,Cannot
21,offense_will_not_recur,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No
21,offense_will_recur,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21,offense_will_recur_despite_punishment,No,No,No,No,No,No,No,No,No,No,Cannot,No,No,No,No,No,No,No,No,No
21,others_ambivalent,Yes,No,No,No,No,No,Cannot,No,No,Yes,Yes,No,No,No,Cannot,Cannot,Yes,Cannot,Yes,Cannot
21,others_do_not_want_punishment,No,No,Cannot,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21,others_want_punishment,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes
21,others_will_not_punish,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Cannot,No,Yes,No,No,No,Yes,No,No
21,others_will_punish,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
21,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21,reputation_improve,<,Yes,Yes,Yes,Yes,Yes,Cannot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
21,reputation_same,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Cannot,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
21,retaliation_expected,No,No,No,Yes,No,No,No,No,Cannot,No,Cannot,Cannot,No,Yes,No,No,No,No,No,No
21,retaliation_not_expected,Cannot,No,Cannot,No,No,Cannot,No,Yes,No,Yes,No,No,No,Cannot,No,No,Yes,Cannot,No,No
21,target_has_high_status,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Cannot,No
21,target_has_low_status,No,Yes,Yes,Yes,Yes,Yes,Cannot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
21,target_has_supporters,No,No,No,No,No,Cannot,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
21,target_no_supporters,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,<,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes
21,tit_for_tat,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22,cost_10,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No
22,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22,deter_impossible,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Cannot,No,No,No,No
22,deter_others_impossible,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
22,deter_others_possible,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cannot,No,Yes,Yes,No,Yes,Yes
22,deter_possible,No,No,No,No,No,No,No,No,No,Cannot,No,No,No,No,Yes,No,No,No,No,Yes
22,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22,interaction_continuous,No,No,No,Cannot,No,Cannot,Cannot,No,Cannot,<,Yes,No,No,<,Cannot,Yes,No,Yes,Cannot,No
22,interaction_not_continuous,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
22,legal_implications,Cannot,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22,legal_implications_none,No,No,Cannot,No,Yes,Yes,Cannot,Yes,Cannot,No,No,Cannot,No,No,No,No,No,Cannot,No,Cannot
22,no_context,Yes,Cannot,Cannot,Cannot,Yes,Cannot,Yes,Yes,Yes,Cannot,Yes,Yes,Cannot,Yes,Cannot,Yes,Cannot,Yes,Yes,Cannot
22,offense_will_not_recur,Cannot,No,No,No,No,Cannot,No,No,No,No,Yes,No,Cannot,Yes,Cannot,No,<,Cannot,No,Yes
22,offense_will_recur,Cannot,No,Cannot,Cannot,Yes,Cannot,No,Cannot,Cannot,Cannot,No,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,No,Cannot
22,offense_will_recur_despite_punishment,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Cannot,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
22,others_ambivalent,No,No,No,No,Cannot,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No
22,others_do_not_want_punishment,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No
22,others_want_punishment,No,No,No,Yes,No,Cannot,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No
22,others_will_not_punish,No,Cannot,No,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,No,No,No,Cannot,Cannot,Cannot,No,Yes,No,Cannot,No
22,others_will_punish,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22,reputation_improve,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
22,reputation_same,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No
22,retaliation_expected,Cannot,Cannot,No,No,No,No,No,No,No,No,No,No,No,No,No,Cannot,No,No,No,<
22,retaliation_not_expected,No,No,No,Cannot,Cannot,No,Cannot,<,Yes,Cannot,No,Cannot,No,Cannot,Cannot,No,Cannot,No,No,Cannot
22,target_has_high_status,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No
22,target_has_low_status,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes
22,target_has_supporters,No,Cannot,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22,target_no_supporters,Yes,Yes,No,No,No,No,<,Yes,No,No,<,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes
22,tit_for_tat,Cannot,Cannot,Cannot,Cannot,Cannot,Yes,No,No,No,Cannot,No,Yes,No,Cannot,No,No,No,<,Cannot,Cannot
23,cost_10,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
23,cost_10000,No,No,No,No,No,No,No,Cannot,No,No,No,No,No,No,No,No,No,No,No,No
23,deter_impossible,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23,deter_others_impossible,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23,deter_others_possible,No,Yes,Yes,Yes,Yes,No,Yes,Cannot,Cannot,No,Yes,Cannot,Cannot,Cannot,No,Cannot,Cannot,No,No,Cannot
23,deter_possible,Yes,No,No,Yes,Yes,No,Yes,Cannot,No,No,No,No,No,No,Yes,No,No,No,No,No
23,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23,interaction_continuous,Cannot,Cannot,Cannot,Cannot,Yes,Yes,Yes,Cannot,Yes,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,Yes,Cannot
23,interaction_not_continuous,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No
23,legal_implications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23,legal_implications_none,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,No,Cannot,Cannot,Cannot,No
23,no_context,No,No,No,No,No,Cannot,Cannot,Cannot,Cannot,Cannot,No,No,<,No,No,No,Cannot,No,No,No
23,offense_will_not_recur,No,Cannot,No,Cannot,Cannot,No,Cannot,Cannot,<,Cannot,No,No,Cannot,Cannot,Yes,Cannot,Yes,No,Cannot,Cannot
23,offense_will_recur,Cannot,Cannot,Yes,No,Cannot,Cannot,No,Cannot,No,Yes,No,No,No,Cannot,No,No,Cannot,No,Yes,No
23,offense_will_recur_despite_punishment,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Cannot,No,No,No,No
23,others_ambivalent,Cannot,No,Yes,No,No,No,Cannot,Yes,Cannot,Cannot,No,No,No,No,No,Yes,Cannot,Cannot,No,No
23,others_do_not_want_punishment,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
23,others_want_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
23,others_will_not_punish,No,No,<,Cannot,No,Yes,No,No,No,No,Cannot,Cannot,No,No,Cannot,No,<,No,Cannot,No
23,others_will_punish,Cannot,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Cannot,Yes,Yes,Yes
23,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23,reputation_improve,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
23,reputation_same,Cannot,Cannot,No,No,Yes,No,No,No,No,Yes,No,No,Cannot,No,No,No,No,Cannot,No,No
23,retaliation_expected,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,No,Cannot,Cannot,Cannot,No,No,Cannot,Cannot,No,Cannot,No,Cannot,No,Cannot
23,retaliation_not_expected,Yes,Cannot,Yes,Cannot,No,Yes,Yes,No,<,No,Cannot,No,No,Yes,Yes,Yes,Yes,No,No,No
23,target_has_high_status,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23,target_has_low_status,No,Cannot,Cannot,No,No,No,No,No,Cannot,No,No,Cannot,No,Cannot,Yes,Cannot,Yes,Cannot,Cannot,Cannot
23,target_has_supporters,No,No,Cannot,No,No,No,Cannot,No,Cannot,Cannot,No,Cannot,Cannot,No,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot
23,target_no_supporters,Cannot,Cannot,Cannot,No,Cannot,No,Cannot,Yes,No,No,Cannot,Cannot,No,Cannot,Yes,No,Cannot,Cannot,No,Cannot
23,tit_for_tat,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24,cost_10,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No
24,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24,deter_impossible,Cannot,No,No,No,Yes,No,No,Cannot,No,No,No,No,No,No,Cannot,No,No,No,No,No
24,deter_others_impossible,No,No,Cannot,Cannot,Yes,No,No,No,No,No,No,Cannot,No,No,No,No,No,No,No,No
24,deter_others_possible,Cannot,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Cannot,Yes,No,No,No,Yes,No,No
24,deter_possible,Cannot,No,Yes,No,No,No,No,No,Cannot,No,No,No,No,No,No,No,Cannot,Cannot,Cannot,No
24,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24,interaction_continuous,No,No,Yes,Cannot,No,Yes,Yes,Cannot,No,Yes,No,Yes,Cannot,No,Cannot,No,Yes,Yes,Yes,Cannot
24,interaction_not_continuous,Cannot,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
24,legal_implications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24,legal_implications_none,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot
24,no_context,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes
24,offense_will_not_recur,No,No,No,Cannot,No,Cannot,Cannot,No,No,Cannot,No,No,No,No,No,No,No,No,Yes,No
24,offense_will_recur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24,offense_will_recur_despite_punishment,No,Cannot,Yes,No,No,Cannot,Cannot,No,Cannot,No,No,Cannot,No,Cannot,No,Cannot,Cannot,Cannot,Cannot,Cannot
24,others_ambivalent,No,No,No,No,No,No,No,No,No,No,Cannot,No,No,No,Yes,No,No,No,No,No
24,others_do_not_want_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24,others_want_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24,others_will_not_punish,No,No,No,Cannot,Yes,Yes,Cannot,No,No,Cannot,Cannot,Yes,Cannot,No,Cannot,No,No,Yes,No,Cannot
24,others_will_punish,No,No,No,No,Cannot,Cannot,No,No,No,No,No,Cannot,No,No,No,No,Cannot,No,Cannot,No
24,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24,reputation_improve,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Cannot,Yes,No,Yes,Yes
24,reputation_same,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24,retaliation_expected,No,Cannot,Cannot,No,Cannot,Cannot,No,Yes,Cannot,Yes,Cannot,Cannot,No,Cannot,No,No,Cannot,Cannot,No,Cannot
24,retaliation_not_expected,Yes,Cannot,Cannot,Cannot,Yes,No,No,<,Cannot,No,Cannot,No,No,Cannot,Cannot,No,Cannot,No,Cannot,Yes
24,target_has_high_status,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24,target_has_low_status,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
24,target_has_supporters,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24,target_no_supporters,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cannot,Yes,Yes,Cannot,Yes,Cannot,Cannot,Yes,Yes,Yes,Yes
24,tit_for_tat,No,No,No,No,No,No,No,Cannot,Yes,No,No,No,No,No,Yes,No,No,Cannot,Yes,Yes
25,cost_10,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No
25,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25,deter_impossible,Yes,Cannot,Yes,No,No,Cannot,Yes,No,Yes,No,Cannot,No,No,Cannot,Cannot,No,No,Yes,No,Yes
25,deter_others_impossible,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
25,deter_others_possible,No,Cannot,No,No,No,Yes,Cannot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
25,deter_possible,No,Yes,No,Cannot,No,Cannot,No,No,No,No,Cannot,No,No,No,No,No,No,No,Cannot,No
25,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25,interaction_continuous,No,Cannot,No,Cannot,Yes,No,No,Cannot,No,No,Cannot,Yes,No,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,<
25,interaction_not_continuous,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
25,legal_implications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25,legal_implications_none,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,No,Cannot,Cannot,No,No,No,Cannot,Cannot,No,No,Cannot,No
25,no_context,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25,offense_will_not_recur,Cannot,No,Cannot,No,No,No,No,No,No,No,No,Yes,Cannot,Cannot,No,No,No,No,No,No
25,offense_will_recur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25,offense_will_recur_despite_punishment,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No
25,others_ambivalent,No,Yes,Cannot,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No
25,others_do_not_want_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25,others_want_punishment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
25,others_will_not_punish,No,Yes,No,Cannot,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No
25,others_will_punish,Yes,Yes,Yes,No,No,Yes,Cannot,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No
25,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25,reputation_improve,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
25,reputation_same,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
25,retaliation_expected,No,No,Cannot,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No
25,retaliation_not_expected,Cannot,No,No,Cannot,No,Cannot,No,Cannot,No,Cannot,Cannot,Cannot,No,No,No,Cannot,No,No,No,No
25,target_has_high_status,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25,target_has_low_status,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Cannot,Yes,No,Yes,Yes,No,No,Yes
25,target_has_supporters,Cannot,Cannot,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Cannot,Cannot,Yes,Cannot,No,Cannot
25,target_no_supporters,Yes,Yes,Yes,Yes,Yes,Cannot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
25,tit_for_tat,No,No,Cannot,No,No,Cannot,No,No,No,No,No,No,No,No,Cannot,No,No,No,No,No
26,cost_10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
26,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26,deter_impossible,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Cannot,No,No,No,No
26,deter_others_impossible,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes
26,deter_others_possible,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
26,deter_possible,Yes,Cannot,No,No,No,Cannot,No,Cannot,Yes,No,Cannot,No,No,No,Yes,No,Yes,Yes,No,No
26,grim_trigger,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26,interaction_continuous,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
26,interaction_not_continuous,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
26,legal_implications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26,legal_implications_none,Cannot,Cannot,Cannot,Cannot,Cannot,No,No,Cannot,Cannot,Cannot,Cannot,Cannot,No,Cannot,Cannot,Yes,Cannot,Cannot,No,Yes
26,no_context,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
26,offense_will_not_recur,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Cannot,Cannot,Yes,Yes,Cannot,Yes,Yes,No,Yes,Cannot
26,offense_will_recur,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes
26,offense_will_recur_despite_punishment,Yes,No,No,Cannot,No,Yes,No,No,Yes,Yes,<,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
26,others_ambivalent,No,No,No,No,No,Yes,Cannot,No,No,No,No,No,No,No,No,Yes,Yes,No,Cannot,Cannot
26,others_do_not_want_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
26,others_want_punishment,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26,others_will_not_punish,Yes,Cannot,No,Yes,Yes,No,No,No,No,No,Yes,Yes,<,Cannot,Yes,Yes,Cannot,No,Yes,Yes
26,others_will_punish,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
26,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26,reputation_improve,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cannot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
26,reputation_same,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes
26,retaliation_expected,No,No,No,No,Cannot,No,Cannot,No,No,No,No,Yes,No,No,No,No,No,No,Cannot,Yes
26,retaliation_not_expected,Cannot,Cannot,No,No,Yes,Cannot,Cannot,Cannot,Cannot,No,No,No,No,Cannot,No,Cannot,Cannot,Cannot,Cannot,Yes
26,target_has_high_status,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
